season,gameday,team,opponent,off_ypp,off_pass_rate,off_explosive_rate,off_sack_rate,off_int_rate,off_pen_yds_pp,off_success_rate
2019,2019-11-03,CAR,TEN,4.715909090909091,0.375,0.06818181818181818,0.09090909090909091,0.030303030303030304,0.5795454545454546,0.25
2019,2019-11-03,CHI,PHI,3.0344827586206895,0.3620689655172414,0.034482758620689655,0.14285714285714285,0.0,0.603448275862069,0.15517241379310345
2019,2019-11-03,CLE,DEN,4.0,0.4943820224719101,0.033707865168539325,0.045454545454545456,0.0,0.33707865168539325,0.20224719101123595
2019,2019-11-03,DEN,CLE,4.857142857142857,0.3492063492063492,0.07936507936507936,0.13636363636363635,0.0,1.0317460317460319,0.1746031746031746
2019,2019-11-03,DET,LV,5.865853658536586,0.5365853658536586,0.0975609756097561,0.045454545454545456,0.022727272727272728,0.6707317073170732,0.2682926829268293
2019,2019-11-03,GB,LAC,2.830769230769231,0.5384615384615384,0.0,0.08571428571428572,0.0,0.7692307692307693,0.2
2019,2019-11-03,HOU,JAX,5.0,0.3764705882352941,0.047058823529411764,0.03125,0.0,0.9411764705882353,0.2235294117647059
2019,2019-11-03,IND,PIT,5.180722891566265,0.39759036144578314,0.060240963855421686,0.15151515151515152,0.030303030303030304,1.2048192771084338,0.24096385542168675
2019,2019-11-03,JAX,HOU,5.648648648648648,0.6486486486486487,0.06756756756756757,0.08333333333333333,0.041666666666666664,0.1891891891891892,0.3108108108108108
2019,2019-11-03,KC,MIN,5.090909090909091,0.44155844155844154,0.05194805194805195,0.14705882352941177,0.0,0.19480519480519481,0.22077922077922077
2019,2019-11-03,LAC,GB,5.267441860465116,0.3488372093023256,0.03488372093023256,0.06666666666666667,0.0,0.4069767441860465,0.27906976744186046
2019,2019-11-03,LV,DET,4.9655172413793105,0.39080459770114945,0.08045977011494253,0.029411764705882353,0.0,0.5747126436781609,0.26436781609195403
2019,2019-11-03,MIA,NYJ,4.2023809523809526,0.4642857142857143,0.03571428571428571,0.10256410256410256,0.0,0.7857142857142857,0.23809523809523808
2019,2019-11-03,MIN,KC,3.784090909090909,0.4659090909090909,0.045454545454545456,0.024390243902439025,0.0,0.5113636363636364,0.20454545454545456
2019,2019-11-03,NE,BAL,5.518518518518518,0.5802469135802469,0.04938271604938271,0.0425531914893617,0.02127659574468085,0.6790123456790124,0.2962962962962963
2019,2019-11-03,NYJ,MIA,4.152941176470589,0.4823529411764706,0.03529411764705882,0.07317073170731707,0.024390243902439025,0.9647058823529412,0.18823529411764706
2019,2019-11-03,PHI,CHI,3.8857142857142857,0.4,0.009523809523809525,0.09523809523809523,0.0,1.0476190476190477,0.23809523809523808
2019,2019-11-03,PIT,IND,3.961038961038961,0.4675324675324675,0.03896103896103896,0.027777777777777776,0.027777777777777776,0.7662337662337663,0.19480519480519481
2019,2019-11-03,SEA,TB,5.586956521739131,0.5108695652173914,0.07608695652173914,0.06382978723404255,0.0,0.7391304347826086,0.30434782608695654
2019,2019-11-03,TB,SEA,4.479591836734694,0.47959183673469385,0.04081632653061224,0.0425531914893617,0.0,0.6020408163265306,0.2653061224489796
2019,2019-11-03,TEN,CAR,5.413793103448276,0.4827586206896552,0.08045977011494253,0.11904761904761904,0.047619047619047616,1.264367816091954,0.26436781609195403
2019,2019-11-03,WAS,BUF,4.015873015873016,0.3492063492063492,0.031746031746031744,0.18181818181818182,0.0,0.15873015873015872,0.20634920634920634
2019,2019-11-03,nan,CHI,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-03,nan,CLE,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-03,nan,DET,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-03,nan,GB,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-03,nan,HOU,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-03,nan,IND,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-03,nan,MIN,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-03,nan,NE,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-03,nan,NYJ,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-03,nan,TB,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-03,nan,TEN,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-03,nan,WAS,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-04,DAL,NYG,5.431818181818182,0.4318181818181818,0.045454545454545456,0.0,0.02631578947368421,0.9772727272727273,0.2840909090909091
2019,2019-11-04,NYG,DAL,3.5813953488372094,0.5,0.023255813953488372,0.11627906976744186,0.023255813953488372,0.8604651162790697,0.22093023255813954
2019,2019-11-04,nan,DAL,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-07,LAC,LV,5.393258426966292,0.43820224719101125,0.0898876404494382,0.1282051282051282,0.1282051282051282,1.0449438202247192,0.25842696629213485
2019,2019-11-07,LV,LAC,3.7333333333333334,0.44,0.013333333333333334,0.09090909090909091,0.0,0.8533333333333334,0.18666666666666668
2019,2019-11-07,nan,LAC,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-10,ARI,TB,5.011764705882353,0.5529411764705883,0.07058823529411765,0.0425531914893617,0.02127659574468085,0.8,0.18823529411764706
2019,2019-11-10,ATL,NO,3.53125,0.40625,0.010416666666666666,0.02564102564102564,0.02564102564102564,0.8333333333333334,0.1875
2019,2019-11-10,BAL,CIN,5.666666666666667,0.3333333333333333,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.23809523809523808,0.30158730158730157
2019,2019-11-10,BUF,CLE,4.525,0.5375,0.0625,0.023255813953488372,0.0,1.0625,0.2375
2019,2019-11-10,CAR,GB,4.951219512195122,0.5487804878048781,0.036585365853658534,0.06666666666666667,0.022222222222222223,0.18292682926829268,0.2804878048780488
2019,2019-11-10,CHI,DET,3.1232876712328768,0.3698630136986301,0.0273972602739726,0.18518518518518517,0.0,0.5616438356164384,0.136986301369863
2019,2019-11-10,CIN,BAL,4.867469879518072,0.37349397590361444,0.03614457831325301,0.06451612903225806,0.03225806451612903,0.30120481927710846,0.25301204819277107
2019,2019-11-10,CLE,BUF,4.385542168674699,0.4939759036144578,0.04819277108433735,0.04878048780487805,0.0,0.30120481927710846,0.26506024096385544
